open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
418.2,428.92,417.27,425.27,23566500.0,428.915,417.27,425.27,418.2,23583839.0,1.0,0.0,MSFT,XNAS,"July 26, 2024 12:00 AM"
645.0,646.9899,629.77,631.37,3120659.0,646.9899,629.77,631.37,645.0,3120659.0,1.0,0.0,NFLX,XNAS,"July 26, 2024 12:00 AM"
428.8,429.8,417.51,418.4,29904800.0,429.8,417.51,418.4,428.8,29943795.0,1.0,0.0,MSFT,XNAS,"July 25, 2024 12:00 AM"
641.0,649.98,621.7001,634.09,4554539.0,649.98,621.7001,634.09,641.0,4554539.0,1.0,0.0,NFLX,XNAS,"July 25, 2024 12:00 AM"
218.93,220.85,214.62,217.49,51328200.0,220.85,214.62,217.49,218.93,51391199.0,1.0,0.0,AAPL,XNAS,"July 25, 2024 12:00 AM"
182.91,183.8958,176.8,179.85,44464163.0,183.8958,176.8,179.85,182.91,44464163.0,1.0,0.0,AMZN,XNAS,"July 25, 2024 12:00 AM"
172.52,173.42,167.19,167.28,44851969.0,173.42,167.19,167.28,172.52,44851973.0,1.0,0.0,GOOGL,XNAS,"July 25, 2024 12:00 AM"
224.0,224.8,217.13,218.54,61630300.0,224.8,217.13,218.54,224.0,61777576.0,1.0,0.0,AAPL,XNAS,"July 24, 2024 12:00 AM"
183.2,185.45,180.41,180.83,41532360.0,185.45,180.41,180.83,183.2,41532360.0,1.0,0.0,AMZN,XNAS,"July 24, 2024 12:00 AM"
173.6,176.19,171.82,172.63,49574421.0,176.19,171.82,172.63,173.6,49585203.0,1.0,0.0,GOOGL,XNAS,"July 24, 2024 12:00 AM"
440.45,441.48,427.59,428.9,26761700.0,441.48,427.585,428.9,440.45,26805800.0,1.0,0.0,MSFT,XNAS,"July 24, 2024 12:00 AM"
635.74,652.42,632.6744,635.99,4888163.0,652.42,632.6744,635.99,635.74,4888163.0,1.0,0.0,NFLX,XNAS,"July 24, 2024 12:00 AM"
443.9,448.39,443.1,444.85,13075000.0,448.39,443.1,444.85,443.895,13107050.0,1.0,0.0,MSFT,XNAS,"July 23, 2024 12:00 AM"
647.5,649.91,641.0001,642.76,2463579.0,649.91,641.0001,642.76,647.5,2463579.0,1.0,0.0,NFLX,XNAS,"July 23, 2024 12:00 AM"
224.37,226.94,222.68,225.01,39855700.0,226.94,222.68,225.01,224.365,39960260.0,1.0,0.0,AAPL,XNAS,"July 23, 2024 12:00 AM"
184.1,189.39,183.56,186.41,47537670.0,189.39,183.56,186.41,184.1,47537670.0,1.0,0.0,AMZN,XNAS,"July 23, 2024 12:00 AM"
182.05,183.61,181.54,181.79,36321790.0,183.61,181.54,181.79,182.05,36352714.0,1.0,0.0,GOOGL,XNAS,"July 23, 2024 12:00 AM"
227.01,227.78,223.09,223.96,48156700.0,227.78,223.09,223.96,227.01,48201835.0,1.0,0.0,AAPL,XNAS,"July 22, 2024 12:00 AM"
185.0,185.06,182.48,182.55,39931923.0,185.06,182.48,182.55,185.0,39931923.0,1.0,0.0,AMZN,XNAS,"July 22, 2024 12:00 AM"
180.59,182.7,180.23,181.67,24096721.0,182.7,180.23,181.67,180.59,24100345.0,1.0,0.0,GOOGL,XNAS,"July 22, 2024 12:00 AM"
441.79,444.6,438.91,442.94,15784700.0,444.6,438.9125,442.94,441.79,15808755.0,1.0,0.0,MSFT,XNAS,"July 22, 2024 12:00 AM"
639.5,656.29,632.6,647.5,5219077.0,656.29,632.6,647.5,639.5,5219077.0,1.0,0.0,NFLX,XNAS,"July 22, 2024 12:00 AM"
433.1,441.14,432.0,437.11,20862400.0,441.14,432.0,437.11,433.1,20940417.0,1.0,0.0,MSFT,XNAS,"July 19, 2024 12:00 AM"
660.64,678.97,629.1201,633.34,9815631.0,678.97,629.1201,633.34,660.64,9815631.0,1.0,0.0,NFLX,XNAS,"July 19, 2024 12:00 AM"
224.82,226.8,223.28,224.31,48992100.0,226.8,223.275,224.31,224.82,49151453.0,1.0,0.0,AAPL,XNAS,"July 19, 2024 12:00 AM"
181.14,184.93,180.11,183.13,43081829.0,184.93,180.11,183.13,181.14,43081829.0,1.0,0.0,AMZN,XNAS,"July 19, 2024 12:00 AM"
178.88,180.29,177.13,177.66,18881885.0,180.29,177.13,177.66,178.88,18881885.0,1.0,0.0,GOOGL,XNAS,"July 19, 2024 12:00 AM"
230.28,230.44,222.27,224.18,65964400.0,230.44,222.27,224.18,230.28,66034585.0,1.0,0.0,AAPL,XNAS,"July 18, 2024 12:00 AM"
189.59,189.68,181.448,183.75,50994403.0,189.68,181.448,183.75,189.59,51043626.0,1.0,0.0,AMZN,XNAS,"July 18, 2024 12:00 AM"
181.93,182.5,176.47,177.69,25315727.0,182.5,176.47,177.69,181.93,25315727.0,1.0,0.0,GOOGL,XNAS,"July 18, 2024 12:00 AM"
444.34,444.65,434.4,440.37,20724014.0,444.65,434.4,440.37,444.34,20794822.0,1.0,0.0,MSFT,XNAS,"July 18, 2024 12:00 AM"
656.6,657.0395,639.165,643.04,7575763.0,657.0395,639.165,643.04,656.6,7575763.0,1.0,0.0,NFLX,XNAS,"July 18, 2024 12:00 AM"
442.43,444.85,439.18,443.52,21741478.0,444.85,439.18,443.52,442.59,21754021.0,1.0,0.0,MSFT,XNAS,"July 17, 2024 12:00 AM"
650.0,650.45,639.47,647.46,4017277.0,650.45,639.47,647.46,650.0,4017277.0,1.0,0.0,NFLX,XNAS,"July 17, 2024 12:00 AM"
229.45,231.46,226.64,228.88,57281800.0,231.4599,226.64,228.88,229.45,57345884.0,1.0,0.0,AAPL,XNAS,"July 17, 2024 12:00 AM"
191.35,191.58,185.99,187.93,48035182.0,191.58,185.99,187.93,191.35,48076139.0,1.0,0.0,AMZN,XNAS,"July 17, 2024 12:00 AM"
182.965,183.55,179.9,181.02,20732934.0,183.55,179.9,181.02,182.965,20734071.0,1.0,0.0,GOOGL,XNAS,"July 17, 2024 12:00 AM"
235.0,236.27,232.33,234.82,43176800.0,236.27,232.33,234.82,235.0,43234278.0,1.0,0.0,AAPL,XNAS,"July 16, 2024 12:00 AM"
195.59,196.62,192.24,193.02,33977680.0,196.62,192.24,193.02,195.59,33994714.0,1.0,0.0,AMZN,XNAS,"July 16, 2024 12:00 AM"
187.36,188.68,183.3736,183.92,18290722.0,188.68,183.3736,183.92,187.36,18290722.0,1.0,0.0,GOOGL,XNAS,"July 16, 2024 12:00 AM"
454.22,454.3,446.66,449.52,17038389.0,454.3,446.66,449.52,454.22,17175679.0,1.0,0.0,MSFT,XNAS,"July 16, 2024 12:00 AM"
661.8,663.675,649.13,656.32,2685706.0,663.675,649.13,656.32,661.8,2685706.0,1.0,0.0,NFLX,XNAS,"July 16, 2024 12:00 AM"
453.42,457.26,451.43,453.96,13621481.0,457.26,451.43,453.96,453.3,14429447.0,1.0,0.0,MSFT,XNAS,"July 15, 2024 12:00 AM"
647.5,667.54,646.63,656.45,3208763.0,667.54,646.63,656.45,647.5,3208763.0,1.0,0.0,NFLX,XNAS,"July 15, 2024 12:00 AM"
236.532,237.23,233.09,234.4,58409071.0,237.23,233.09,234.4,236.48,62631252.0,1.0,0.0,AAPL,XNAS,"July 15, 2024 12:00 AM"
194.56,196.19,190.83,192.72,40601437.0,196.19,190.83,192.72,194.56,40683227.0,1.0,0.0,AMZN,XNAS,"July 15, 2024 12:00 AM"
184.92,188.24,184.92,186.53,16474043.0,188.24,184.92,186.53,184.92,16474043.0,1.0,0.0,GOOGL,XNAS,"July 15, 2024 12:00 AM"
228.92,232.64,228.68,230.54,53008200.0,232.64,228.68,230.54,228.92,53046527.0,1.0,0.0,AAPL,XNAS,"July 12, 2024 12:00 AM"
194.8,196.47,193.8301,194.49,30598529.0,196.47,193.8301,194.49,194.8,30598525.0,1.0,0.0,AMZN,XNAS,"July 12, 2024 12:00 AM"
185.08,187.11,184.49,185.07,22898410.0,187.11,184.49,185.07,185.08,22898406.0,1.0,0.0,GOOGL,XNAS,"July 12, 2024 12:00 AM"
454.33,456.36,450.65,453.55,16311300.0,456.36,450.645,453.55,454.325,16324274.0,1.0,0.0,MSFT,XNAS,"July 12, 2024 12:00 AM"
652.75,655.92,643.7075,647.6,3355197.0,655.92,643.7075,647.6,652.75,3355197.0,1.0,0.0,NFLX,XNAS,"July 12, 2024 12:00 AM"
462.73,464.78,451.55,454.7,22835138.0,464.78,451.55,454.7,462.98,23111175.0,1.0,0.0,MSFT,XNAS,"July 11, 2024 12:00 AM"
672.485,672.485,647.44,652.75,5111928.0,672.485,647.44,652.75,672.485,5111928.0,1.0,0.0,NFLX,XNAS,"July 11, 2024 12:00 AM"
231.39,232.39,225.77,227.57,64516900.0,232.39,225.77,227.57,231.39,64710617.0,1.0,0.0,AAPL,XNAS,"July 11, 2024 12:00 AM"
200.09,200.2699,192.86,195.05,44530503.0,200.2699,192.86,195.05,200.09,44565041.0,1.0,0.0,AMZN,XNAS,"July 11, 2024 12:00 AM"
189.845,190.86,185.08,185.57,25625784.0,190.86,185.08,185.57,189.845,25625784.0,1.0,0.0,GOOGL,XNAS,"July 11, 2024 12:00 AM"
229.3,233.08,229.25,232.98,62557700.0,233.08,229.25,232.98,229.3,62627687.0,1.0,0.0,AAPL,XNAS,"July 10, 2024 12:00 AM"
199.995,200.11,197.69,199.79,32859240.0,200.11,197.69,199.79,199.995,32883753.0,1.0,0.0,AMZN,XNAS,"July 10, 2024 12:00 AM"
189.15,191.75,189.03,191.18,15952454.0,191.75,189.03,191.18,189.15,15952454.0,1.0,0.0,GOOGL,XNAS,"July 10, 2024 12:00 AM"
461.22,466.46,458.9,466.25,17757563.0,466.46,458.855,466.25,461.22,18196100.0,1.0,0.0,MSFT,XNAS,"July 10, 2024 12:00 AM"
685.02,687.22,673.16,677.65,2651928.0,687.22,673.16,677.65,685.02,2651928.0,1.0,0.0,NFLX,XNAS,"July 10, 2024 12:00 AM"
467.0,467.33,458.0,459.54,17139768.0,467.33,458.0,459.54,467.0,17228507.0,1.0,0.0,MSFT,XNAS,"July 09, 2024 12:00 AM"
690.0,695.27,684.72,685.74,2599474.0,695.27,684.72,685.74,690.0,2599474.0,1.0,0.0,NFLX,XNAS,"July 09, 2024 12:00 AM"
227.93,229.4,226.37,228.68,48076100.0,229.4,226.3721,228.68,227.93,48169822.0,1.0,0.0,AAPL,XNAS,"July 09, 2024 12:00 AM"
199.4,200.57,199.045,199.34,32737700.0,200.57,199.045,199.34,199.4,32756736.0,1.0,0.0,AMZN,XNAS,"July 09, 2024 12:00 AM"
190.31,191.36,188.72,188.98,15141312.0,191.36,188.72,188.98,190.31,15141312.0,1.0,0.0,GOOGL,XNAS,"July 09, 2024 12:00 AM"
227.09,227.85,223.25,227.82,58979000.0,227.85,223.25,227.82,227.09,59085861.0,1.0,0.0,AAPL,XNAS,"July 08, 2024 12:00 AM"
200.04,201.2,197.96,199.29,34716917.0,201.2,197.96,199.29,200.04,34767261.0,1.0,0.0,AMZN,XNAS,"July 08, 2024 12:00 AM"
189.895,190.17,187.78,189.03,21035886.0,190.17,187.78,189.03,189.895,21035886.0,1.0,0.0,GOOGL,XNAS,"July 08, 2024 12:00 AM"
466.55,467.7,464.46,466.24,12764501.0,467.7,464.46,466.24,466.55,12962321.0,1.0,0.0,MSFT,XNAS,"July 08, 2024 12:00 AM"
687.0,688.86,681.485,685.74,1930786.0,688.86,681.485,685.74,687.0,1930786.0,1.0,0.0,NFLX,XNAS,"July 08, 2024 12:00 AM"
459.61,468.35,458.97,467.56,15980200.0,468.35,458.965,467.56,459.61,16000290.0,1.0,0.0,MSFT,XNAS,"July 05, 2024 12:00 AM"
682.51,697.49,677.23,690.65,2659065.0,697.49,677.23,690.65,682.51,2659065.0,1.0,0.0,NFLX,XNAS,"July 05, 2024 12:00 AM"
221.65,226.45,221.65,226.34,60330900.0,226.45,221.65,226.34,221.65,60412408.0,1.0,0.0,AAPL,XNAS,"July 05, 2024 12:00 AM"
198.65,200.55,198.17,200.0,39858887.0,200.55,198.17,200.0,198.65,39858885.0,1.0,0.0,AMZN,XNAS,"July 05, 2024 12:00 AM"
185.855,190.86,185.8,190.6,20967449.0,190.86,185.8,190.6,185.855,20967450.0,1.0,0.0,GOOGL,XNAS,"July 05, 2024 12:00 AM"
220.0,221.55,219.03,221.55,37369801.0,221.55,219.03,221.55,220.0,37369801.0,1.0,0.0,AAPL,XNAS,"July 03, 2024 12:00 AM"
199.94,200.029,196.7601,197.59,31597926.0,200.029,196.7601,197.59,199.94,31597926.0,1.0,0.0,AMZN,XNAS,"July 03, 2024 12:00 AM"
184.85,186.09,184.0,185.82,10242126.0,186.09,184.0,185.82,184.85,10242126.0,1.0,0.0,GOOGL,XNAS,"July 03, 2024 12:00 AM"
458.19,461.02,457.88,460.77,9932830.0,461.02,457.88,460.77,458.19,9932830.0,1.0,0.0,MSFT,XNAS,"July 03, 2024 12:00 AM"
677.48,683.7499,675.5,682.51,1403545.0,683.7499,675.5,682.51,677.48,1403545.0,1.0,0.0,NFLX,XNAS,"July 03, 2024 12:00 AM"
453.1375,459.59,453.113,459.28,13896759.0,459.59,453.113,459.28,453.2,13979779.0,1.0,0.0,MSFT,XNAS,"July 02, 2024 12:00 AM"
673.54,681.74,670.07,679.58,2411426.0,681.74,670.07,679.58,673.54,2411426.0,1.0,0.0,NFLX,XNAS,"July 02, 2024 12:00 AM"
216.15,220.38,215.1,220.27,56716509.0,220.38,215.1,220.27,216.15,58046178.0,1.0,0.0,AAPL,XNAS,"July 02, 2024 12:00 AM"
197.28,200.43,195.93,200.0,45578306.0,200.43,195.93,200.0,197.28,45600013.0,1.0,0.0,AMZN,XNAS,"July 02, 2024 12:00 AM"
182.05,185.57,181.56,185.24,17372485.0,185.57,181.56,185.24,182.05,17372485.0,1.0,0.0,GOOGL,XNAS,"July 02, 2024 12:00 AM"
212.13,217.51,211.92,216.75,59923038.0,217.51,211.92,216.75,212.09,60402929.0,1.0,0.0,AAPL,XNAS,"July 01, 2024 12:00 AM"
193.49,198.2957,192.82,197.2,41150093.0,198.2957,192.82,197.2,193.49,41192011.0,1.0,0.0,AMZN,XNAS,"July 01, 2024 12:00 AM"
183.03,183.88,181.3,182.99,16006128.0,183.88,181.3,182.99,183.03,16006128.0,1.0,0.0,GOOGL,XNAS,"July 01, 2024 12:00 AM"
448.61,457.37,445.66,456.73,17545940.0,457.37,445.66,456.73,448.66,17662818.0,1.0,0.0,MSFT,XNAS,"July 01, 2024 12:00 AM"
674.89,675.02,663.78,673.61,2212826.0,675.02,663.78,673.61,674.89,2212826.0,1.0,0.0,NFLX,XNAS,"July 01, 2024 12:00 AM"
453.07,455.38,446.41,446.95,28333300.0,455.38,446.41,446.95,453.07,28362271.0,1.0,0.0,MSFT,XNAS,"June 28, 2024 12:00 AM"
679.0,687.0,673.08,674.88,3412391.0,687.0,673.08,674.88,679.0,3412391.0,1.0,0.0,NFLX,XNAS,"June 28, 2024 12:00 AM"
215.77,216.07,210.3,210.62,82475600.0,216.07,210.3,210.62,215.77,82542718.0,1.0,0.0,AAPL,XNAS,"June 28, 2024 12:00 AM"
197.73,198.85,192.5,193.25,76930195.0,198.85,192.5,193.25,197.73,76930192.0,1.0,0.0,AMZN,XNAS,"June 28, 2024 12:00 AM"
184.32,185.13,181.96,182.15,29156641.0,185.13,181.96,182.15,184.32,29156644.0,1.0,0.0,GOOGL,XNAS,"June 28, 2024 12:00 AM"
214.63,215.7395,212.35,214.1,49566822.0,215.7395,212.35,214.1,214.69,49772707.0,1.0,0.0,AAPL,XNAS,"June 27, 2024 12:00 AM"
195.005,199.84,194.2,197.85,74345808.0,199.84,194.2,197.85,195.005,74397491.0,1.0,0.0,AMZN,XNAS,"June 27, 2024 12:00 AM"
184.18,186.05,184.02,185.41,18847341.0,186.05,184.02,185.41,184.18,18848884.0,1.0,0.0,GOOGL,XNAS,"June 27, 2024 12:00 AM"
452.15,456.16,451.77,452.85,14312876.0,456.17,451.77,452.85,452.175,14806324.0,1.0,0.0,MSFT,XNAS,"June 27, 2024 12:00 AM"
679.35,688.57,678.14,684.34,2404029.0,688.57,678.14,684.34,679.35,2404849.0,1.0,0.0,NFLX,XNAS,"June 27, 2024 12:00 AM"
448.995,453.5885,448.19,452.16,15585437.0,453.6,448.19,452.16,449.0,16507030.0,1.0,0.0,MSFT,XNAS,"June 26, 2024 12:00 AM"
672.41,682.96,670.02,677.69,3545330.0,682.96,670.02,677.69,672.41,3545815.0,1.0,0.0,NFLX,XNAS,"June 26, 2024 12:00 AM"
211.5,214.86,210.64,213.25,64292900.0,214.86,210.64,213.25,211.5,66213186.0,1.0,0.0,AAPL,XNAS,"June 26, 2024 12:00 AM"
186.92,194.8,186.26,193.61,65039165.0,194.8,186.26,193.61,186.92,65103893.0,1.0,0.0,AMZN,XNAS,"June 26, 2024 12:00 AM"
182.63,184.51,182.48,183.88,19835448.0,184.51,182.48,183.88,182.63,19838972.0,1.0,0.0,GOOGL,XNAS,"June 26, 2024 12:00 AM"
209.08,211.38,208.61,209.07,56267620.0,211.38,208.61,209.07,209.15,56713868.0,1.0,0.0,AAPL,XNAS,"June 25, 2024 12:00 AM"
186.81,188.84,185.42,186.34,45898480.0,188.84,185.42,186.34,186.81,45898475.0,1.0,0.0,AMZN,XNAS,"June 25, 2024 12:00 AM"
179.62,184.29,179.42,184.03,23235589.0,184.29,179.42,184.03,179.62,23235589.0,1.0,0.0,GOOGL,XNAS,"June 25, 2024 12:00 AM"
448.25,451.42,446.75,450.95,16413400.0,451.42,446.75,450.95,448.25,16747529.0,1.0,0.0,MSFT,XNAS,"June 25, 2024 12:00 AM"
673.44,673.665,662.3,672.41,2278591.0,673.665,662.3,672.41,673.44,2278768.0,1.0,0.0,NFLX,XNAS,"June 25, 2024 12:00 AM"
449.8,452.75,446.41,447.67,15896100.0,452.75,446.41,447.67,449.8,15913719.0,1.0,0.0,MSFT,XNAS,"June 24, 2024 12:00 AM"
685.0,685.5,664.5,669.02,3915511.0,685.5,664.5,669.02,685.0,3916335.0,1.0,0.0,NFLX,XNAS,"June 24, 2024 12:00 AM"
207.72,212.7,206.59,208.14,78306092.0,212.7,206.59,208.14,207.72,80727006.0,1.0,0.0,AAPL,XNAS,"June 24, 2024 12:00 AM"
189.33,191.0,185.33,185.57,50610379.0,191.0,185.33,185.57,189.33,50610379.0,1.0,0.0,AMZN,XNAS,"June 24, 2024 12:00 AM"
180.16,180.89,178.67,179.22,18298012.0,180.89,178.67,179.22,180.16,18298012.0,1.0,0.0,GOOGL,XNAS,"June 24, 2024 12:00 AM"
210.39,211.89,207.11,207.49,241805100.0,211.89,207.11,207.49,210.39,246421353.0,1.0,0.0,AAPL,XNAS,"June 21, 2024 12:00 AM"
187.8,189.275,185.86,189.08,72931754.0,189.275,185.86,189.08,187.8,72931754.0,1.0,0.0,AMZN,XNAS,"June 21, 2024 12:00 AM"
177.0,180.85,176.61,179.63,58582743.0,180.85,176.61,179.63,177.0,58582743.0,1.0,0.0,GOOGL,XNAS,"June 21, 2024 12:00 AM"
447.38,450.58,446.51,449.78,34187100.0,450.58,446.51,449.78,447.38,34486172.0,1.0,0.0,MSFT,XNAS,"June 21, 2024 12:00 AM"
683.26,686.9,678.1,686.12,4557086.0,686.9,678.1,686.12,683.26,4557086.0,1.0,0.0,NFLX,XNAS,"June 21, 2024 12:00 AM"
446.3,446.53,441.27,445.7,19848600.0,446.53,441.27,445.7,446.3,19877378.0,1.0,0.0,MSFT,XNAS,"June 20, 2024 12:00 AM"
681.8,689.88,673.7203,679.03,2585089.0,689.88,673.7203,679.03,681.8,2585089.0,1.0,0.0,NFLX,XNAS,"June 20, 2024 12:00 AM"
213.93,214.24,208.85,209.68,85999620.0,214.24,208.85,209.68,213.93,86172451.0,1.0,0.0,AAPL,XNAS,"June 20, 2024 12:00 AM"
182.91,186.51,182.72,186.1,44726779.0,186.51,182.72,186.1,182.91,44726779.0,1.0,0.0,AMZN,XNAS,"June 20, 2024 12:00 AM"
175.37,177.29,174.99,176.3,20160085.0,177.29,174.99,176.3,175.37,20160085.0,1.0,0.0,GOOGL,XNAS,"June 20, 2024 12:00 AM"
217.61,218.63,213.0,214.29,79685043.0,218.63,213.0,214.29,217.59,79943254.0,1.0,0.0,AAPL,XNAS,"June 18, 2024 12:00 AM"
183.735,184.29,181.43,182.81,36659157.0,184.29,181.43,182.81,183.735,36659157.0,1.0,0.0,AMZN,XNAS,"June 18, 2024 12:00 AM"
177.14,177.385,174.1042,175.09,21869857.0,177.385,174.1042,175.09,177.14,21869857.0,1.0,0.0,GOOGL,XNAS,"June 18, 2024 12:00 AM"
449.71,450.14,444.89,446.34,17112500.0,450.14,444.89,446.34,449.705,17112504.0,1.0,0.0,MSFT,XNAS,"June 18, 2024 12:00 AM"
675.63,687.06,674.64,685.67,2943775.0,687.06,674.64,685.67,675.63,2943775.0,1.0,0.0,NFLX,XNAS,"June 18, 2024 12:00 AM"
442.59,450.94,440.72,448.37,20775700.0,450.94,440.72,448.37,442.585,20790030.0,1.0,0.0,MSFT,XNAS,"June 17, 2024 12:00 AM"
669.11,682.7099,665.1101,675.83,3631183.0,682.7099,665.1101,675.83,669.11,3631184.0,1.0,0.0,NFLX,XNAS,"June 17, 2024 12:00 AM"
213.3,218.945,212.72,216.67,92624350.0,218.95,212.72,216.67,213.37,93728300.0,1.0,0.0,AAPL,XNAS,"June 17, 2024 12:00 AM"
182.52,185.0,181.22,184.06,35601907.0,185.0,181.22,184.06,182.52,35601907.0,1.0,0.0,AMZN,XNAS,"June 17, 2024 12:00 AM"
175.46,178.36,174.81,177.24,19618497.0,178.36,174.81,177.24,175.46,19618497.0,1.0,0.0,GOOGL,XNAS,"June 17, 2024 12:00 AM"
213.85,215.17,211.3,212.49,69175600.0,215.17,211.3,212.49,213.85,70122748.0,1.0,0.0,AAPL,XNAS,"June 14, 2024 12:00 AM"
183.08,183.72,182.23,183.66,25456410.0,183.72,182.23,183.66,183.08,25456410.0,1.0,0.0,AMZN,XNAS,"June 14, 2024 12:00 AM"
174.22,177.0623,174.15,176.79,18063561.0,177.0623,174.15,176.79,174.22,18063555.0,1.0,0.0,GOOGL,XNAS,"June 14, 2024 12:00 AM"
438.28,443.14,436.72,442.57,13493100.0,443.1376,436.721,442.57,438.275,13581985.0,1.0,0.0,MSFT,XNAS,"June 14, 2024 12:00 AM"
655.05,675.58,652.64,669.38,4447116.0,675.58,652.64,669.38,655.05,4447116.0,1.0,0.0,NFLX,XNAS,"June 14, 2024 12:00 AM"
440.85,443.39,439.37,441.58,15895700.0,443.39,439.37,441.58,440.85,15960565.0,1.0,0.0,MSFT,XNAS,"June 13, 2024 12:00 AM"
644.0,655.25,642.35,653.26,1862921.0,655.25,642.35,653.26,644.0,1863587.0,1.0,0.0,NFLX,XNAS,"June 13, 2024 12:00 AM"
214.78,216.75,211.6,214.24,96416123.0,216.75,211.6,214.24,214.74,97862729.0,1.0,0.0,AAPL,XNAS,"June 13, 2024 12:00 AM"
186.09,187.67,182.666,183.83,39721545.0,187.67,182.666,183.83,186.09,39721545.0,1.0,0.0,AMZN,XNAS,"June 13, 2024 12:00 AM"
176.11,176.74,174.88,175.16,20913301.0,176.74,174.88,175.16,176.11,20913299.0,1.0,0.0,GOOGL,XNAS,"June 13, 2024 12:00 AM"
207.36,220.2,206.91,213.07,194031540.0,220.2,206.9,213.07,207.37,198134293.0,1.0,0.0,AAPL,XNAS,"June 12, 2024 12:00 AM"
188.015,188.35,185.43,186.89,33984216.0,188.35,185.43,186.89,188.015,33984216.0,1.0,0.0,AMZN,XNAS,"June 12, 2024 12:00 AM"
178.25,180.41,176.11,177.79,27864737.0,180.41,176.11,177.79,178.25,27864737.0,1.0,0.0,GOOGL,XNAS,"June 12, 2024 12:00 AM"
435.32,443.4,433.25,441.06,22221056.0,443.4,433.25,441.06,435.32,22366233.0,1.0,0.0,MSFT,XNAS,"June 12, 2024 12:00 AM"
652.21,655.78,643.11,650.06,2093983.0,655.78,643.11,650.06,652.21,2094381.0,1.0,0.0,NFLX,XNAS,"June 12, 2024 12:00 AM"
425.78,432.82,425.25,432.68,14071292.0,432.82,425.25,432.68,425.475,14551101.0,1.0,0.0,MSFT,XNAS,"June 11, 2024 12:00 AM"
640.72,650.19,640.52,648.55,2167080.0,650.19,640.52,648.55,640.72,2167417.0,1.0,0.0,NFLX,XNAS,"June 11, 2024 12:00 AM"
193.66,207.16,193.64,207.15,168874733.0,207.16,193.63,207.15,193.65,172373296.0,1.0,0.0,AAPL,XNAS,"June 11, 2024 12:00 AM"
187.06,187.77,184.5373,187.23,27265108.0,187.77,184.5373,187.23,187.06,27265108.0,1.0,0.0,AMZN,XNAS,"June 11, 2024 12:00 AM"
176.22,176.84,173.7701,176.62,21540580.0,176.84,173.7701,176.62,176.22,21540582.0,1.0,0.0,GOOGL,XNAS,"June 11, 2024 12:00 AM"
197.2,197.2801,192.15,193.12,95293555.0,197.3,192.15,193.12,196.9,97262077.0,1.0,0.0,AAPL,XNAS,"June 10, 2024 12:00 AM"
184.07,187.23,183.79,187.06,34494498.0,187.23,183.79,187.06,184.07,34494498.0,1.0,0.0,AMZN,XNAS,"June 10, 2024 12:00 AM"
174.97,177.06,172.76,175.01,23779221.0,177.06,172.76,175.01,174.97,23779218.0,1.0,0.2,GOOGL,XNAS,"June 10, 2024 12:00 AM"
424.7,428.08,423.89,427.87,13982900.0,428.08,423.89,427.87,424.7,14003034.0,1.0,0.0,MSFT,XNAS,"June 10, 2024 12:00 AM"
641.01,644.79,635.59,644.5,2066626.0,644.79,635.59,644.5,641.01,2066759.0,1.0,0.0,NFLX,XNAS,"June 10, 2024 12:00 AM"
426.2,426.28,423.0,423.85,13611100.0,426.28,423.0,423.85,426.2,13621650.0,1.0,0.0,MSFT,XNAS,"June 07, 2024 12:00 AM"
649.38,650.4,640.2401,641.47,1876631.0,650.4,640.2401,641.47,649.38,1876631.0,1.0,0.0,NFLX,XNAS,"June 07, 2024 12:00 AM"
194.65,196.94,194.14,196.89,53044700.0,196.94,194.14,196.89,194.65,53103912.0,1.0,0.0,AAPL,XNAS,"June 07, 2024 12:00 AM"
184.9,186.2888,183.36,184.3,28021473.0,186.2888,183.36,184.3,184.9,28021473.0,1.0,0.0,AMZN,XNAS,"June 07, 2024 12:00 AM"
177.05,177.87,174.2601,174.2601,19661399.0,177.87,174.3,174.0601,177.05,19661399.0,1.0,0.0,GOOGL,XNAS,"June 07, 2024 12:00 AM"
195.685,196.5,194.17,194.48,40958779.0,196.5,194.17,194.48,195.685,41181753.0,1.0,0.0,AAPL,XNAS,"June 06, 2024 12:00 AM"
181.745,185.0,181.49,185.0,31371151.0,185.0,181.49,185.0,181.745,31371151.0,1.0,0.0,AMZN,XNAS,"June 06, 2024 12:00 AM"
175.895,177.15,175.75,176.73,23251013.0,177.15,175.75,176.73,175.895,23251013.0,1.0,0.0,GOOGL,XNAS,"June 06, 2024 12:00 AM"
424.0,425.31,420.58,424.52,14791937.0,425.31,420.58,424.52,424.01,14861251.0,1.0,0.0,MSFT,XNAS,"June 06, 2024 12:00 AM"
644.89,657.99,644.2368,648.52,2466553.0,657.99,644.2368,648.52,644.89,2466664.0,1.0,0.0,NFLX,XNAS,"June 06, 2024 12:00 AM"
417.81,424.08,416.3,424.01,16259550.0,424.08,416.3,424.01,417.81,16988038.0,1.0,0.0,MSFT,XNAS,"June 05, 2024 12:00 AM"
634.02,651.25,628.25,650.27,2682524.0,651.25,628.25,650.27,634.02,2682614.0,1.0,0.0,NFLX,XNAS,"June 05, 2024 12:00 AM"
195.42,196.9,194.88,195.87,53018496.0,196.9,194.87,195.87,195.4,54156785.0,1.0,0.0,AAPL,XNAS,"June 05, 2024 12:00 AM"
